Close,RSI,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,CCI,Signal
28.59000015258789,54.44830681866832,28.42025003433228,28.70203842666953,28.138461641995026,58.71852750092484,
28.61000061035156,55.3690163579807,28.432250022888187,28.724696187255184,28.139803858521184,133.8273636416193,
28.59000015258789,54.189462846789716,28.443500041961673,28.74198121179956,28.14501887212378,108.43046014197907,
28.645000457763675,56.90812992457104,28.455500030517577,28.765885360854178,28.145114700180976,118.97266225155798,
28.71999931335449,60.36251651181761,28.47775001525879,28.796865512192074,28.158634518325503,83.72170955447594,
28.559999465942383,50.97442073675921,28.496500015258786,28.7874310517357,28.205568978781884,89.8200279283848,
28.584999084472656,52.22471421166507,28.514999961853032,28.777659167675303,28.252340756030762,59.319324883090395,
28.649999618530277,55.408949569655405,28.540749931335448,28.74348778359493,28.33801207907597,89.20527944067402,
28.6200008392334,53.6323084934326,28.55599994659424,28.7327369491814,28.379262944007078,85.16671125243126,
28.735000610351555,59.05261703442834,28.572749996185305,28.7506677819522,28.394832210418397,114.79772166819723,
29.040000915527344,69.30215705281418,28.605000019073483,28.85963738324153,28.35036265490544,288.42112437344196,
29.049999237060543,69.57104833618136,28.634999942779544,28.9449033349236,28.32509655063548,289.75470726150814,
29.059999465942383,69.85545847318889,28.665749931335444,29.01383435409921,28.31766550857169,227.31557223490248,
29.000000000000004,65.87700696855626,28.683749961853025,29.060683330735756,28.306816592970304,165.2396031906415,
29.13500022888184,70.01499851729295,28.714499950408932,29.131224197451708,28.297775703366163,137.18072672665514,
29.270000457763672,73.4785696259803,28.747999954223637,29.22577001348633,28.27022989496094,137.05256323228772,
29.334999084472656,74.97725133525196,28.78949995040893,29.317210997718792,28.26178890309908,174.71204805794324,
29.075000762939453,60.29901900956601,28.819999980926518,29.339615281933455,28.30038467991957,100.89526108858199,
29.07999992370605,60.459306550492876,28.848750019073485,29.359013375562608,28.33848666258437,70.3563184002389,
29.149999618530277,62.72843895314199,28.875,29.390509356858335,28.359490643141665,70.57494907524874,
29.15999984741211,63.054631501307966,28.90349998474121,29.415848401824274,28.391151567658145,79.33979237969848,
29.104999542236328,59.94717527864944,28.928249931335447,29.42919174316852,28.427308119502378,31.865968947821756,
29.16500091552734,62.13926269474404,28.95699996948242,29.442761292775483,28.471238646189363,66.40379102971247,
29.155000686645508,61.53478698561103,28.982499980926512,29.45338763059437,28.51161233125865,65.5132635402326,
29.174999237060547,62.32410069406076,29.005249977111813,29.467088479113645,28.543411475109984,68.33601201699497,
29.145000457763675,60.32440326947685,29.03450002670288,29.451787668691185,28.617212384714573,58.25592625410873,
29.084999084472656,56.424798654252335,29.059500026702885,29.422444633647444,28.69655541975832,22.044687847984058,
29.15999984741211,59.913138367989816,29.08500003814697,29.397425567368547,28.772574508925402,35.345856330277364,
29.11499977111816,56.96647213115484,29.109749984741207,29.337992438463885,28.88150753101853,27.378874341997808,
29.170000076293945,59.58291014298018,29.13149995803833,29.282632245498696,28.98036767057796,43.96100440773738,
29.155000686645508,58.5376321150826,29.137249946594235,29.282662328227865,28.991837564960612,6.443817816072917,
29.225000381469727,61.8971347637068,29.1460000038147,29.29041605980664,29.001583947822756,76.19101711028014,
29.139999389648445,55.96698910775114,29.150000000000002,29.28899633204352,29.011003667956484,30.66592746310454,
29.1200008392334,54.64060436864039,29.156000041961672,29.277885103543184,29.034114980380156,-1.503793903083009,
29.174999237060547,57.61555829510797,29.157999992370605,29.279753696557304,29.03624628818391,8.38831993849925,
29.174999237060547,57.61555829510797,29.15324993133545,29.2640772121745,29.04242265049639,38.705565997670845,
29.129999160766605,54.23985634887763,29.142999935150147,29.216239304509564,29.069760565790734,33.017253451285775,
29.31999969482422,63.86624987245285,29.155249881744385,29.255772346689284,29.054727416799484,262.4103140006122,
29.059999465942383,48.75238085945932,29.1542498588562,29.258090038365996,29.05040967934641,-247.6673262276092,
28.735000610351555,36.97383819617959,29.133499908447263,29.343763825176904,28.92323599171763,-383.19470839400816,
28.575000762939453,32.775585218136555,29.104249954223636,29.42523669093355,28.783263217513714,-282.3114656351657,
28.139999389648438,24.5979359855246,29.055999946594245,29.584843921769306,28.52715597141917,-349.2711426537835,
28.229999542236328,28.568958131565267,29.009249877929687,29.645656010641005,28.37284374521837,-251.08351098282262,
28.270000457763672,30.32528618202349,28.964999866485595,29.673681595540476,28.256318137430718,-177.10581072178957,
28.25,29.929039066541847,28.91874990463257,29.684973482902684,28.152526326362455,-143.0592385159053,
28.270000457763672,30.90137270108008,28.874999904632567,29.68331891857516,28.066680890689973,-118.78114442606113,
28.344999313354485,34.56800037888742,28.83799991607666,29.671824733369164,28.004175098784167,-92.94044733479649,
28.305000305175785,33.54562004797126,28.795249938964844,29.646152112924142,27.944347765005546,-83.5235325451856,
28.239999771118168,31.89476110438888,28.751499938964848,29.621896870482285,27.88110300744741,-79.46964591900263,
28.35499954223633,37.73318384353799,28.710749912261964,29.57525127120946,27.84624855331447,-72.22226681096696,
28.344999313354485,37.432670695503504,28.67024984359741,29.523528536280434,27.81697115091439,-49.37248756006852,
28.405000686645504,40.49484931230503,28.629249858856195,29.450153217108863,27.80834650060354,-43.18632476860409,
28.35499954223633,38.79105211944394,28.5899998664856,29.384096653142244,27.795903079828943,-41.18649958865448,
28.084999084472656,31.165638871854725,28.53824977874756,29.32227935216861,27.754220205326504,-74.82752365486128,
28.295000076293945,40.89717874917416,28.49424982070923,29.22753182361509,27.76096781780336,-56.0919231392543,
28.424999237060547,45.987813366207135,28.456749820709227,29.12034056121139,27.79315908020706,-18.215019870312176,
28.424999237060547,45.987813366207135,28.421499824523927,29.008808182280557,27.834191466767297,-0.7618291362234992,
28.4950008392334,48.744822797229325,28.38024988174438,28.801847975217562,27.958651788271208,42.29775529439959,
28.45499992370605,47.26029095366832,28.34999990463257,28.637732979322134,28.062266829943002,5.160079077251573,
28.44499969482422,46.87593320524483,28.335499858856203,28.56811370261168,28.10288601510072,4.729758295251674,
28.46999931335449,48.01416932397601,28.330249786376953,28.54506326664128,28.115436306112628,161.27952160326024,
28.46500015258789,47.79364342936774,28.34649982452392,28.550168835156132,28.142830813891724,63.50663396756734,
28.45499992370605,47.3253890093684,28.357749843597407,28.559280995842382,28.15621869135244,124.30446302711414,
28.600000381469723,54.31467179283347,28.374249839782717,28.597236116279245,28.151263563286186,83.01225491128791,
28.67499923706055,57.45887220984621,28.395499801635744,28.646336544251685,28.1446630590198,236.76274051166,
28.59499931335449,53.24903921633157,28.411749744415282,28.66996055529968,28.15353893353088,131.46926875942233,
28.655000686645508,55.861113048228695,28.427249813079836,28.704116016349555,28.150383609810113,168.0768388656692,
28.670000076293945,56.51519106675955,28.44549980163574,28.735532895963598,28.155466707307877,154.39279577654005,
28.694999694824215,57.64184285900557,28.46824979782105,28.76159760049112,28.174901995150968,149.82944167990658,
28.70499992370605,58.10939496804705,28.485749816894533,28.791483248178057,28.180016385611,133.25916666459625,
28.690000534057617,57.09147747931952,28.50299987792969,28.81390855073333,28.19209120512605,112.56564868908207,
28.66500091552734,55.35112524738536,28.515999889373784,28.831144777595725,28.20085500115184,84.95749807258558,
28.63500022888184,53.253181089539694,28.52999992370605,28.840129397526503,28.219870449885608,80.07726171400347,
28.639999389648438,53.56899130972222,28.557749938964843,28.794213179792163,28.321286698137527,51.21802418636676,
28.625,52.42461067808852,28.574249935150146,28.779000712538764,28.36949915776152,55.72728039357301,
28.61000061035156,51.24565159419091,28.583500003814702,28.776841912720872,28.39015809490853,-38.0737268679645,
28.649999618530277,54.20337342286913,28.59475002288819,28.77567758618911,28.41382245958725,42.26763102984332,
28.75,60.633351979959315,28.607499980926516,28.794355723660825,28.420644238192203,92.73587134635497,
28.75,60.633351979959315,28.62224998474121,28.805156561275275,28.439343408207144,103.85476089868011,
28.670000076293945,53.64517371884016,28.633500003814696,28.798184688033768,28.468815319595624,56.41611895752545,
28.739999771118164,58.186287493715646,28.64700002670288,28.79968921320726,28.4943108401985,66.81020534902251,
28.780000686645508,60.56379041557472,28.66275005340576,28.801439557638346,28.524060549173186,135.84845330716047,
28.770000457763672,59.65064039546363,28.67850008010864,28.787637753662125,28.569362406555157,123.22957706672572,
28.874999999999996,65.5277161789538,28.692250061035157,28.82508374295712,28.559416379113195,196.596247425601,
28.575000762939453,45.24865817413783,28.6872501373291,28.829499044178675,28.545001230479524,1.0208757266197293,
28.659999847412113,49.9726488833878,28.69050016403198,28.827024790238898,28.55397553782506,-146.74542332850544,
28.56500053405762,45.27124455123352,28.686000156402592,28.832478694530444,28.539521618274737,-64.52935757140078,
28.600000381469723,47.240605856235206,28.682500171661378,28.833612561306698,28.531387782016054,-197.4831947156944,
28.6200008392334,48.38363090440401,28.67875022888183,28.832140879561223,28.525359578202444,-48.64028732751056,
28.739999771118164,54.72184362742356,28.68050022125244,28.835835129794653,28.52516531271023,35.3886716540411,
28.76000022888184,55.6982871222578,28.684000205993655,28.843141442928022,28.52485896905928,72.26979321856392,
28.72500038146973,53.52303302228034,28.68700017929077,28.846856183882533,28.52714417469901,58.46546815452108,
28.745000839233395,54.61384529023644,28.69250020980835,28.85239066356816,28.532609756048544,53.655839386179736,
28.76499938964844,55.73261165278061,28.69875020980835,28.859711901510224,28.537788518106485,64.84857077805155,
28.670000076293945,49.491610921524966,28.701000213623047,28.85900626247223,28.542994164773866,12.307996327885856,
28.78499984741211,55.92575670080117,28.709750175476074,28.866002107558355,28.553498243393793,81.93159165287331,
28.799999237060547,56.70052405687645,28.71725015640259,28.875694532245248,28.55880578055993,116.5826458518418,
28.79500007629394,56.34501542434888,28.71950016021729,28.880989694630507,28.558010625804062,77.90685244071288,
28.79500007629394,56.34501542434888,28.72175016403198,28.886105325424918,28.557395002639044,74.16577506872537,
28.90999984741211,62.60095850997809,28.733750152587888,28.91537777856342,28.55212252661236,138.28162573039629,
29.149999618530277,71.71186835578915,28.7542501449585,29.01106234833259,28.497437941584405,265.79368927326044,
29.084999084472656,66.95444835082162,28.769500064849854,29.06406520483355,28.47493492486616,240.2442405052684,
29.1200008392334,68.17865997016793,28.78700008392334,29.118833969344074,28.45516619850261,185.236302402765,
29.129999160766605,68.5372205501691,28.799750041961673,29.16230260103508,28.43719748288826,160.65682346627358,
29.149999618530277,69.28284910023032,28.828499984741214,29.20608524232484,28.450914727157585,133.4468040146873,
29.174999237060547,70.232461752935,28.85424995422364,29.252059293162176,28.456440615285093,125.47966065595936,
28.88999938964844,50.90993126995785,28.87049989700317,29.24562465838097,28.495375135625384,32.94145083423779,
28.844999313354492,48.634699453742144,28.882749843597413,29.237171062213104,28.528328624981725,-28.938625629656414,
28.59499931335449,38.37409902906341,28.881499767303463,29.239774543298406,28.523224991308524,-112.82285324610937,
28.92000007629395,52.425754764037436,28.890499782562248,29.243102702275053,28.53789686284946,-30.49044235322292,
28.94499969482422,53.307703094555286,28.899749755859375,29.247851166875126,28.551648344843624,-2.7012809478103645,
28.96500015258789,54.04175356678014,28.91174974441528,29.251371074037746,28.57212841479281,-21.81307435202538,
28.885000228881836,50.61417686077416,28.918749713897707,29.25000296608385,28.587496461711556,-39.31879815923853,
28.950000762939453,53.21083671936884,28.927999782562257,29.251811387009358,28.60418817811515,11.805204970591264,
29.0049991607666,55.35003803674063,28.944749736785887,29.247412457434645,28.642087016137133,43.14537001454526,
29.045000076293945,56.89369828155799,28.95774974822998,29.2541190144565,28.661380482003462,51.37352057726086,
28.98500061035156,53.88446183793478,28.966999816894532,29.25451323227699,28.679486401512072,33.383118558356976,
28.975000381469727,53.37770538631448,28.97599983215332,29.25247041391498,28.69952925039166,21.171278799138346,
28.95499992370605,52.317960758809065,28.983999824523927,29.24803770054676,28.719961948501098,21.997830373769876,
28.94499969482422,51.76457413624417,28.985749816894536,29.24826220285426,28.723237430934805,-25.923282557367976,
29.030000686645508,56.02258069014278,28.97974987030029,29.232266768295254,28.727232972305334,23.878149215141683,
29.05500030517578,57.21873685671833,28.978249931335448,29.22859535405855,28.72790450861234,54.26244443666397,
29.104999542236328,59.58629930420408,28.977499866485594,29.226226642454773,28.72877309051642,91.296247682126,
29.049999237060543,55.92021001192167,28.97349987030029,29.214748774964328,28.732250965636247,79.4804318673532,
29.16500091552734,61.28399027836895,28.974249935150144,29.21777176466867,28.73072810563163,70.76361998785342,
29.129999160766605,58.93347107093957,28.97199993133545,29.208799718488866,28.73520014418204,83.75422573466167,
29.129999160766605,58.93347107093957,28.98399991989136,29.22719957825321,28.740800261529504,48.699330040156156,
29.075000762939453,55.083413678256996,28.995499992370604,29.233005916765734,28.75799406797547,98.13304604679027,
29.125,57.78354547049204,29.02200002670288,29.179714796021084,28.864285257384676,97.69996447403106,
29.395000457763672,68.71914582018879,29.045750045776366,29.265665395797168,28.825834695755557,262.45117488291186,
29.57999992370605,73.7387252808881,29.07750005722046,29.39275387248394,28.762246241956976,278.62490317819476,
29.850000381469727,79.02810857889672,29.12175006866455,29.578228785004743,28.66527135232436,319.86144173432075,
30.034999847412113,81.74167701869162,29.17925004959107,29.771485443327805,28.58701465585433,277.30600777480396,
30.114999771118168,82.7793409672011,29.237500000000004,29.945867839392463,28.529132160607546,224.45172224346854,
30.120000839233395,82.84497740720273,29.29325008392334,30.08968145363227,28.496818714214413,181.0835914671561,
30.084999084472653,80.53146112738551,29.345250034332278,30.20346599200431,28.487034076660237,162.6086305825919,
30.219999313354485,82.55497982911736,29.40699996948242,30.328066602670855,28.48593333629399,147.89205334067546,
30.215000152587887,82.2142046102872,29.46899995803833,30.43141144946,28.506588466616662,129.7273378703744,
30.225000381469727,82.3709701718275,29.532499980926517,30.518185015904884,28.546814945948142,114.7515042459046,
30.2549991607666,82.85904970034284,29.597999954223628,30.592878689503728,28.603121218943528,100.96747129110017,
30.309999465942386,83.74749110873086,29.66199989318848,30.66711867050103,28.65688111587593,96.31205920714287,
30.290000915527344,82.08155788966178,29.723749923706052,30.723849342900397,28.72365050451172,80.35448812323907,
30.309999465942386,82.45736525479255,29.78399991989136,30.772860829398997,28.79513901038372,81.98078167868917,
30.280000686645504,79.75518861756713,29.84549999237061,30.79637791005375,28.89462207468746,77.63393731809872,
30.32999992370605,80.87984577142717,29.903749942779537,30.82295004364051,28.98454984191857,74.50962891050058,
30.28499984741211,76.7474227563633,29.961499977111817,30.822267543290224,29.100732410933407,72.62405325361954,
30.385000228881843,79.28085543312248,30.024250030517578,30.813402929079295,29.23509713195586,72.19232390636887,
30.415000915527344,79.98538579964513,30.091250038146967,30.765882315500143,29.4166177607938,83.73587597327244,
30.479999542236328,81.45659693680197,30.15900001525879,30.688401451027822,29.62959857948976,95.96128548800833,
30.38999938964844,73.41009174622339,30.208749961853023,30.614087757861466,29.803412165844588,90.78023754162506,
30.334999084472656,68.92894465607034,30.24649991989136,30.53411239813928,29.958887441643434,69.43812249851702,
30.39500045776367,71.00811762933884,30.273749923706056,30.503355655272784,30.044144192139328,68.02539289947276,
30.54999923706055,75.55820277977057,30.299499893188475,30.5317260008823,30.067273785494642,86.21996125777869,
30.98500061035156,83.42187685500754,30.342999935150143,30.70842316666318,29.97757670363712,293.02108047531846,
30.979999542236328,83.0908961805939,30.38599987030029,30.830236452503343,29.941763288097235,291.1122177813264,
31.2450008392334,86.21250196447578,30.44399995803833,31.00377342880025,29.884226487276408,281.49974548508374,
31.190000534057617,82.7960987408652,30.492500019073486,31.129057501951277,29.855942536195695,226.7208368914052,
30.98999977111816,71.67344560746801,30.53125,31.189504624288745,29.872995375711255,144.4018759632007,
30.959999084472656,70.15108637041172,30.567999935150148,31.235760602740434,29.90023926755986,103.71937040668693,
31.079999923706048,72.65317952679494,30.60924997329712,31.29622373356418,29.92227621303006,99.94933001975626,
31.065000534057617,71.84253476675892,30.64700002670288,31.346903036171508,29.947097017234256,97.10736466755075,
31.2450008392334,75.39109786103916,30.69475002288818,31.42054289651116,29.968957149265208,105.37015688770639,
31.225000381469727,74.27106693254782,30.74050006866455,31.47876121418755,30.002238923141554,88.65603082112256,
31.190000534057617,72.24828806759074,30.786000061035157,31.51726384331608,30.05473627875424,73.48692997671085,
31.274999618530273,74.09359524664858,30.833250045776367,31.562669927217037,30.1038301643357,93.61931561862687,
31.334999084472656,75.34008383946471,30.8857500076294,31.600776680577976,30.170723334680808,97.08390197436076,
31.354999542236328,75.75879316481956,30.93424997329712,31.638340246849815,30.230159699744423,97.98418794337064,
31.350000381469727,75.41411361300908,30.98099994659424,31.664846886251496,30.29715300693698,95.14380351668568,
31.45499992370605,77.70816564872278,31.02974996566773,31.70271006408889,30.356789867246558,107.09072216753297,
31.34000015258789,70.00385789669181,31.077250003814697,31.694700532492586,30.45979947513681,65.5902133945029,
31.155000686645504,59.742425304528176,31.11825008392334,31.633558610315337,30.602941557531345,44.80272705330805,
31.290000915527344,63.90087464432712,31.163000106811523,31.561515206226424,30.764485007396623,58.50589995436285,
31.30500030517578,64.34160139226208,31.20075016021729,31.48709403798868,30.914406282445896,77.80187015474355,
31.26499938964844,62.16199195458371,31.21475009918213,31.484425537841528,30.945074660522728,52.688890243966384,
31.28499984741211,62.83981965762289,31.23000011444092,31.478515769848336,30.981484459033496,-6.133000863127448,
31.34000015258789,64.71191919315082,31.23475008010864,31.487820780935134,30.98167937928215,-13.21425116790668,
31.30500030517578,62.5522857618214,31.240500068664552,31.494466689686465,30.98653344764264,10.513684087230354,
31.065000534057617,50.184436725183815,31.244250106811528,31.485191450221407,31.003308763401645,-104.67587556514337,
31.075000762939453,50.62252703517685,31.250000190734863,31.467921773979274,31.032078607490448,-107.52479889167653,
31.13999938964844,53.48580204569794,31.25300016403198,31.462985482982084,31.043014845081878,-147.2303868308277,
31.165000915527344,54.57688589129929,31.25800018310547,31.45414766533508,31.061852700875857,-50.15132016180697,
31.110000610351555,51.70361379421453,31.251250171661376,31.457741242378436,31.04475910094432,-71.84448088775466,
31.120000839233402,52.1963995387752,31.24600019454956,31.46009311924048,31.03190726985864,-78.53537853024996,
31.079999923706048,49.9988038738125,31.24050016403198,31.465441944608443,31.01555838345552,-87.17928164432112,
31.08499908447266,50.28054191101518,31.231000137329097,31.46517075311205,30.996829521546154,-81.5750990594065,
31.100000381469727,51.16968369120448,31.219250202178955,31.454946329422647,30.983554074935263,-70.97342447228003,
31.030000686645508,46.950424764848925,31.203000259399413,31.44377800130475,30.962222517494077,-89.7693591157579,
31.165000915527344,54.707115358461365,31.193750286102294,31.425264121158087,30.962236451046504,-36.20646513736098,
31.17000007629394,54.96968639029296,31.17950029373169,31.377613762621476,30.981386824841902,25.05285330774622,
31.15999984741211,54.29165865456039,31.170500278472904,31.354481141607263,30.986519415338538,16.687517459815346,
31.079999923706048,49.0765588979692,31.16675024032593,31.354853196784536,30.97864728386732,-43.09115087972342,
31.1299991607666,52.16897339558478,31.158750152587892,31.338635391547157,30.97886491362863,-31.115290382888524,
31.145000457763672,53.08942472995199,31.150750160217285,31.31767136641608,30.98382895401849,52.25503175898656,
31.100000381469727,49.98218008382348,31.14250020980835,31.302171663347536,30.982828756269164,23.24670835086276,
31.13500022888184,52.31964188242919,31.135000228881836,31.280671072975828,30.989329384787844,-16.32956057015264,
31.004999160766605,44.0797048304671,31.11825017929077,31.241021511335973,30.99547884724557,-124.26711377484034,
31.04000091552734,46.52180488399455,31.105000209808345,31.19784427671244,31.012156142904256,-127.6917399402596,
31.145000457763672,53.13384652354005,31.10900020599365,31.201499016994823,31.016501394992485,6.304809154388734,
31.155000686645504,53.72073089919337,31.11300020217896,31.206188434146004,31.019811970211904,9.598621964397129,
31.200000762939457,56.36850726932619,31.11600027084351,31.21608060467041,31.0159199370166,128.7399541311368,
31.215000152587894,57.24654077880717,31.118500232696537,31.2256032516224,31.011397213770667,208.2175744537311,
31.045000076293945,45.95811380131034,31.115250205993654,31.227030400352916,31.003470011634395,-79.59368307580704,
30.96500015258789,41.782644955979606,31.10750017166138,31.236980138176794,30.978020205145967,-197.59548922340122,
31.055000305175778,47.55538869206431,31.106250190734865,31.237241817903328,30.97525856356639,-154.21107593108556,
31.049999237060547,47.27486836035707,31.104500198364256,31.23750045606865,30.971499940659864,-81.93210751461244,
31.01000022888184,44.989045741823965,31.100000190734864,31.239248413168013,30.96075196830171,-102.49319270776846,
31.049999237060547,47.71175308302496,31.10100011825562,31.238499576398997,30.963500660112242,-71.31467844149985,
31.055000305175778,48.05790716578754,31.095500087738035,31.231106414276788,30.95989376119929,-48.002917947273836,
31.075000762939453,49.497823704458085,31.09075012207031,31.222176230231607,30.95932401390901,0.4214026458859252,
30.924999237060543,40.44263092678988,31.079000091552736,31.224794931386253,30.933205251719215,-126.60589201835329,
30.739999771118164,32.53682354100958,31.062000083923344,31.269567368924015,30.85443279892267,-238.61027062774022,
30.8700008392334,41.23078739638355,31.049000167846675,31.27003444942429,30.827965886269066,-212.80572374477518,
30.81999969482422,39.14146331660332,31.032750129699707,31.27033154915308,30.795168710246337,-188.41363813856466,
30.749999999999996,36.363355964719844,31.015250110626216,31.28040089055264,30.750099330699804,-172.01187560586592,
30.79500007629395,39.34385220293752,30.998250102996824,31.27390012098741,30.722600085006246,-151.78551118026206,
30.89999961853028,45.730802652187,30.99300012588501,31.271916251203947,30.714084000566075,-74.7619807245225,
30.979999542236328,50.04668764383002,30.99000005722046,31.26811908120947,30.71188103323145,-16.220116887693514,
30.95499992370605,48.74217040975166,30.98050003051758,31.249626704243287,30.711373356791874,-8.079763728643732,
30.920000076293945,46.89904072244992,30.96875,31.22666251760315,30.71083748239685,-26.693312297885942,
30.94499969482422,48.39994538306823,30.95599994659424,31.191129790757326,30.72087010243116,-6.4634409998145665,
30.96999931335449,49.92421975469149,30.94374990463257,31.146995481747748,30.74050432751739,25.93149947529844,
30.975000381469723,50.24088449569206,30.94024991989136,31.13875625241589,30.741743587366816,21.70158895445295,
30.84000015258789,42.43909061322225,30.933999919891363,31.136820043196497,30.73117979658622,-54.91639427781034,
30.79500007629395,40.19826561880203,30.920999908447264,31.124459914059024,30.7175399028355,-106.75586302659293,
30.72999954223633,37.147169065281695,30.90499992370605,31.11557066825205,30.694429179160057,-116.57548503749653,
30.815000534057614,43.21677432321186,30.89524993896485,31.103516006433484,30.686983871496214,-83.93289649526861,
30.625,35.065414071273274,30.87399997711181,31.100684886608875,30.64731506761476,-145.9428451824341,
